build_id,timestamp,pipeline_id,commit_id,project_type,project_type_name,repo_size_mb,is_monorepo,branch,branch_type,build_type,environment,files_changed,lines_added,lines_deleted,source_files_pct,deps_file_changed,dependency_count,test_files_changed,has_build_stage,has_unit_tests,has_integration_tests,has_e2e_tests,has_deploy_stage,has_docker_build,uses_emulator,parallel_stages,stages_count,has_artifact_publish,is_first_build,cache_available,is_clean_build,time_of_day_hour,memory_gb,cpu_avg_pct,build_time_min,status
build-0339,2024-01-07T10:19:00,pipe-6d5a6,babc83cf91d229ba422e92dc5f4e8d2037d81d68,0,python,368.1,0,develop,1,0,0,2,64,27,0.58,1,41,0,1,1,1,1,0,0,0,1,4,0,0,1,0,10,3.58,70.0,22.1,skipped
build-0340,2024-01-07T12:13:00,pipe-9a25d,774ee5a579bd8b2f6122501d90b132a1d7332c03,0,python,73.7,0,feature/mobile,0,1,0,1,100,14,0.51,0,43,0,1,1,0,0,1,0,0,2,3,1,0,0,0,12,1.95,52.8,22.9,success
build-0341,2024-01-07T11:39:00,pipe-f26a8,21a5bdd623c4555dffa8ca3423c043ceeadeb0f9,5,ios,254.2,0,develop,1,0,0,42,519,250,0.6,1,43,9,1,1,0,0,0,0,1,1,2,0,0,1,0,11,5.46,58.0,22.9,failed
build-0342,2024-01-07T13:01:00,pipe-09351,0fc5172dc228e50bda6808b08df0541868ccda0a,0,python,59.6,0,master,2,1,0,40,493,195,0.88,0,40,14,1,1,1,0,1,0,0,2,4,1,0,1,1,13,2.92,65.3,57.8,failed
build-0343,2024-01-07T05:45:00,pipe-1739a,81c0a439bab0d4fba46ea9062c0d171bead49f20,0,python,382.5,1,feature/login,0,0,1,11,778,123,0.54,0,57,3,1,1,0,1,0,0,0,1,3,0,0,0,0,5,2.98,59.7,38.7,running
build-0344,2024-01-07T09:11:00,pipe-287d2,bd44a36dad67c30dc7befb4d77ef0e3cd2e43ed0,5,ios,2716.3,0,feature/analytics,0,0,1,28,746,136,0.54,0,55,5,1,1,0,0,1,0,0,1,3,1,1,0,0,9,8.82,73.8,163.7,success
build-0345,2024-01-07T14:31:00,pipe-e3880,dea01dab234a03035b4b4502cd065c5a0a1ed0bb,0,python,214.5,0,feature/test,0,0,0,1,68,32,0.57,0,50,0,1,1,1,0,0,0,0,2,3,0,0,1,0,14,2.87,59.5,11.0,skipped
build-0346,2024-01-07T13:15:00,pipe-0f9cc,8b893673995641d0d2d3beed915ddead20a099bc,0,python,30.1,0,develop,1,1,2,36,163,78,0.82,1,56,10,1,1,1,0,0,0,0,1,3,1,0,1,0,13,4.75,57.7,13.6,success
build-0347,2024-01-07T07:44:00,pipe-dded6,3fb2ee8a45e322f4f1299fc9747f77edeec84b16,1,java,828.3,0,master,2,1,1,13,626,138,0.63,0,78,2,1,1,0,0,1,1,0,2,3,0,0,1,0,7,7.13,92.0,26.1,running
build-0348,2024-01-07T10:55:00,pipe-65fc6,8c7a6e87fd33df5fcc166ccc3247934603ce1226,4,android,2395.1,0,develop,1,0,0,17,1281,406,0.75,0,115,4,1,1,1,1,0,0,1,1,4,0,0,1,0,10,16.84,80.1,139.9,running
build-0349,2024-01-07T10:39:00,pipe-89418,3c8a42b53b91ee399d0e7729366344bb5718e6d7,4,android,368.0,0,main,2,1,1,90,429,131,0.75,0,78,37,1,1,1,1,1,0,1,2,5,0,0,1,0,10,19.68,100.0,183.2,skipped
build-0350,2024-01-07T07:47:00,pipe-98ede,bb12f5d5f1e6a1d0cff44bf510d5910981b21cf7,2,nodejs,705.1,0,feature/auth,0,0,0,35,271,116,0.81,0,160,9,1,1,1,1,0,0,0,1,4,0,0,0,0,7,6.54,64.6,59.3,success
build-0351,2024-01-08T21:29:00,pipe-83400,818b7d071dd78c81172d0b21938abefc28873028,2,nodejs,537.4,0,feature/perf,0,0,0,38,315,35,0.79,0,145,16,1,1,0,0,0,1,0,2,2,0,0,1,0,21,3.06,49.2,18.2,running
build-0352,2024-01-08T12:20:00,pipe-11a26,edddd944d03a6d1c0efe0dda88fc6155ba75e336,4,android,1132.8,0,release/v3.8.16,4,1,0,39,1901,489,0.91,0,92,11,1,1,1,1,1,0,0,3,5,1,0,1,0,12,16.59,100.0,130.7,skipped
build-0353,2024-01-08T07:44:00,pipe-fae27,8d7728081ce192441496a2b163238a0bd26a9af2,2,nodejs,33.3,0,hotfix/patch,3,1,0,5,68,23,0.55,0,111,1,1,1,0,0,0,0,0,1,2,1,0,1,0,7,3.02,68.3,13.2,failed
build-0354,2024-01-08T10:30:00,pipe-602e4,da897ff7e53643ae16e21ac0b7c925f46d086368,1,java,431.6,0,main,2,1,0,1,22,10,0.66,0,82,0,1,1,1,0,1,0,0,1,4,1,1,0,0,10,5.43,75.4,210.5,running
build-0355,2024-01-08T15:19:00,pipe-ed13c,d1478b05385d1e0f6f57d19a944520b4c1a12c11,2,nodejs,643.3,0,main,2,1,2,3,37,9,0.66,0,119,0,1,1,0,0,1,1,0,1,3,1,0,1,0,15,3.6,60.1,18.9,success
build-0356,2024-01-08T15:38:00,pipe-4b791,6392997db0b3120ce0fe61c9c1ff73d026bbaa07,1,java,1186.4,0,main,2,1,0,57,137,26,0.53,0,99,20,1,1,1,1,1,0,0,1,5,1,0,1,0,15,7.06,70.2,78.2,running
build-0357,2024-01-08T13:27:00,pipe-6b890,518cd41759fb7a497afe814fd6d25a425a9054eb,0,python,142.5,1,release/v5.7.4,4,1,0,35,627,278,0.81,0,51,5,1,1,1,0,1,0,0,1,4,1,1,0,0,13,6.65,74.0,102.0,failed
build-0358,2024-01-08T12:28:00,pipe-afa57,5716902042aa14cd5c96b446d53315b98ce2b478,4,android,2984.2,1,main,2,1,1,37,99,22,0.77,0,129,6,1,1,0,0,1,0,0,1,3,0,0,1,1,12,14.51,100.0,88.1,skipped
build-0359,2024-01-08T04:53:00,pipe-41abc,96c854084b137d4e79f1af99b9fafc7ce9d6a563,0,python,435.8,0,master,2,1,1,5,34,7,0.75,1,56,1,1,1,1,0,1,1,0,2,4,1,0,1,1,4,3.71,72.2,70.6,failed
build-0360,2024-01-08T01:48:00,pipe-5889e,6c372d2ae125f275c53234cc88c2ff0344826cac,0,python,157.2,0,master,2,1,0,3,9,2,0.66,1,53,1,1,1,0,0,1,1,0,2,3,1,0,1,0,1,5.77,88.8,37.5,skipped
build-0361,2024-01-08T10:21:00,pipe-0374a,afe561e77454326c501c8c88daba889317027cf3,5,ios,2610.7,0,master,2,1,0,34,542,89,0.67,0,75,6,1,1,0,0,1,0,0,2,3,0,0,1,0,10,8.68,90.8,70.6,running
build-0362,2024-01-08T06:55:00,pipe-a002a,0764eb2cff3f73b7f362a0cd1110b29b03248ed2,3,react-native,1148.9,0,master,2,1,0,1,50,14,0.88,0,147,0,1,1,0,0,1,1,0,2,3,0,0,1,1,6,10.73,96.8,79.7,skipped
build-0363,2024-01-08T06:23:00,pipe-5d1f6,dca1cf6adb23648422533d829657f93daaff8b0b,3,react-native,526.0,0,main,2,1,0,33,43,15,0.89,0,226,10,1,1,1,1,1,0,0,3,5,1,0,1,0,6,11.07,82.7,93.1,skipped
build-0364,2024-01-08T10:48:00,pipe-e26bd,ec11c7c21464668cab1fb97530b270166c16a830,5,ios,2640.0,1,feature/login,0,0,1,59,62,8,0.6,0,67,21,1,1,0,1,0,0,1,1,3,0,0,1,1,10,21.0,96.6,258.8,failed
build-0365,2024-01-08T13:07:00,pipe-b0590,32630689cc8998d32f24d32630d91378cb6bb083,0,python,496.2,0,feature/login,0,0,1,2,78,16,0.61,0,58,0,1,0,0,0,0,1,0,1,1,0,0,1,0,13,4.09,63.7,19.7,success
build-0366,2024-01-08T09:31:00,pipe-f88bc,c7bf7beccc7ffcabf08c228e106b719206f689b8,2,nodejs,288.1,0,feature/fix,0,0,2,43,146,49,0.86,0,115,0,1,0,0,0,0,0,0,1,1,0,0,1,0,9,1.82,35.2,1.6,success
build-0367,2024-01-08T15:28:00,pipe-d29af,f8269e379e13d988a530ce6381d1d0bfdd245931,5,ios,2641.6,1,main,2,1,1,5,72,33,0.91,0,56,1,1,1,1,0,1,0,0,1,4,0,0,1,1,15,18.96,96.0,379.2,success
build-0368,2024-01-08T08:37:00,pipe-e4e92,74d0688368c91a5f32addf0f7837427e35c2c851,3,react-native,938.9,0,feature/search,0,0,0,57,371,112,0.76,0,151,13,1,1,1,0,0,0,1,1,3,0,0,1,0,8,12.73,86.3,109.5,success
build-0369,2024-01-08T18:59:00,pipe-f2f69,3dead0089dd819463ca2058b9a12f92609668180,1,java,798.9,0,develop,1,0,0,1,41,8,0.7,0,69,0,1,0,1,0,0,0,0,1,2,0,0,1,0,18,7.67,89.7,32.0,failed
build-0370,2024-01-08T13:05:00,pipe-185cd,ac6c4eda99f57c36e1e7b4f49f66612a2c989c7d,0,python,421.0,0,feature/login,0,0,0,29,538,80,0.7,0,56,12,1,1,0,0,0,0,0,1,2,0,0,1,0,13,1.24,56.7,8.4,success
build-0371,2024-01-08T17:24:00,pipe-8b92c,42aac81172823450a2cc97cb68e4a22d73490603,1,java,1617.1,0,hotfix/bug,3,0,2,60,1077,244,0.88,0,98,9,1,1,1,0,0,0,0,1,3,0,0,1,0,17,6.54,60.2,19.8,success
build-0372,2024-01-08T14:42:00,pipe-4cdc0,0eb75a8c09bacbcb4d39e54c65b2639d8f38416b,1,java,567.3,0,main,2,1,0,14,374,43,0.81,0,86,3,1,1,0,0,1,1,0,3,3,0,0,1,1,14,6.39,89.7,162.1,success
build-0373,2024-01-08T22:03:00,pipe-003b6,306e7b4a3bfaa6d45d14e2d6d0ccff32026b4790,3,react-native,1833.7,0,master,2,1,0,41,1362,198,0.81,0,232,12,1,1,1,0,1,0,0,2,4,0,0,1,1,22,12.23,100.0,105.4,failed
build-0374,2024-01-08T14:45:00,pipe-b5fd0,05b204a7d5542219f62f99eabbca5aa28c77242e,5,ios,1235.0,0,feature/analytics,0,0,0,50,235,112,0.78,0,63,7,1,1,0,1,0,0,0,1,3,0,0,1,0,14,15.22,90.1,35.4,skipped
build-0375,2024-01-08T14:40:00,pipe-4c529,b394500b308dce418cfb45c3c872e59b08390961,4,android,3309.2,0,feature/payment,0,0,1,2,83,36,0.84,0,100,0,1,1,1,1,0,0,1,1,4,0,0,1,0,14,12.51,85.1,47.8,success
build-0376,2024-01-08T12:19:00,pipe-b6ab6,0fb82ae5d3f2fb5ada8df669c1a5a7ed2fbf2d9f,2,nodejs,602.4,0,master,2,1,1,5,82,38,0.54,0,140,1,1,1,1,0,1,0,0,1,4,1,0,1,0,12,4.58,77.6,17.3,running
build-0377,2024-01-08T08:51:00,pipe-b138d,0463f6d3d8fc686bb5531d3551f60334e7315f65,3,react-native,1771.0,0,hotfix/urgent,3,0,1,14,936,177,0.94,0,167,3,1,1,1,1,1,0,0,1,5,1,0,1,0,8,12.51,86.1,57.4,success
build-0378,2024-01-08T23:29:00,pipe-0521e,5aa2577ebf884284081ba1ee52d9705ca209e77c,2,nodejs,693.2,0,feature/mobile,0,0,0,48,350,151,0.52,0,158,19,1,1,1,0,0,0,0,1,3,0,1,0,0,23,3.22,47.3,54.2,success
build-0379,2024-01-08T12:17:00,pipe-d11c9,f2d2f798241319e7efb83f8bbbe7ed3d6f0ccbf4,0,python,496.5,0,develop,1,0,2,32,179,62,0.74,1,61,8,1,1,0,0,0,1,0,1,2,0,0,0,0,12,3.03,53.5,68.8,skipped
build-0380,2024-01-08T15:10:00,pipe-0c8b6,f772e926a442ee6c4be3d2a718d3f75aae31dd74,3,react-native,1735.1,1,master,2,1,0,18,346,107,0.87,1,189,3,1,1,0,0,1,0,1,3,3,1,0,0,0,15,13.29,100.0,221.5,running
build-0381,2024-01-08T14:54:00,pipe-7421a,d7ff50e3c68eb96a91cad3954f6faf2e04779db1,2,nodejs,21.2,0,feature/ui,0,0,1,7,753,140,0.58,0,116,2,1,1,0,0,0,0,0,1,2,0,0,1,0,14,3.11,43.4,7.0,skipped
build-0382,2024-01-08T07:05:00,pipe-8494d,0e4989f2d6ce2d3c4d602e6faf7d4ce2eed2908a,0,python,92.4,0,release/v5.7.6,4,1,0,31,339,74,0.84,0,46,11,1,1,1,0,1,1,0,1,4,1,0,1,0,7,5.12,69.7,50.8,running
build-0383,2024-01-08T11:00:00,pipe-8f5ef,ef72f3d052075ce1ee57ae216c18e274e90e5ad4,1,java,1675.5,0,hotfix/fix,3,0,2,50,718,281,0.6,0,103,21,1,1,0,0,0,0,0,2,2,0,0,1,0,11,4.15,55.4,23.1,running
build-0384,2024-01-08T10:47:00,pipe-43550,8fdb5648f2528577347ca4b93a02b411d91fc3d6,3,react-native,1000.1,1,hotfix/fix,3,1,1,5,8,3,0.92,0,215,1,1,1,1,0,0,1,1,2,3,1,0,1,0,10,15.32,100.0,222.6,running
build-0385,2024-01-08T15:17:00,pipe-6c01f,17e1223ba271176b4c984590eb4c0ad895830e33,3,react-native,2552.8,1,feature/login,0,0,1,22,1211,470,0.66,1,219,6,1,1,1,1,0,0,1,1,4,0,0,1,0,15,17.55,76.2,105.4,running
build-0386,2024-01-08T05:23:00,pipe-95626,0765554543d3b9ca1d4d910fa1b2b4d4afc07e52,0,python,308.2,0,master,2,1,0,30,95,13,0.54,0,40,9,1,1,0,0,1,0,0,3,3,1,0,1,0,5,2.93,61.0,15.9,failed
build-0387,2024-01-08T13:28:00,pipe-ccf20,e4e585d221bf4ede649ba41f5addd8a9349577e9,2,nodejs,253.1,0,main,2,1,1,2,39,17,0.58,0,167,0,1,1,0,0,1,0,0,2,3,1,0,1,0,13,2.72,57.8,8.1,failed
build-0388,2024-01-08T06:02:00,pipe-4748e,8b5dcf310e013ffc40ed88e21507556594685688,4,android,4190.1,0,feature/api,0,1,2,5,31,6,0.71,1,76,1,1,1,1,0,0,0,0,1,3,1,0,1,0,6,10.98,91.4,60.8,failed
build-0389,2024-01-08T15:56:00,pipe-edfc2,bf148eeff38433a7852a6a842b0a29bd7a64fc44,0,python,13.9,0,feature/test,0,0,1,28,753,195,0.88,0,46,7,1,1,0,0,0,1,0,1,2,0,0,1,0,15,5.04,59.0,28.4,failed
build-0390,2024-01-08T11:11:00,pipe-f85e1,f93ea9b8ec62832329083923793a42dd33174431,2,nodejs,95.2,0,develop,1,0,0,4,998,135,0.86,1,136,1,1,1,0,0,1,1,0,1,3,0,0,1,0,11,3.38,64.8,8.0,running
build-0391,2024-01-08T23:25:00,pipe-cfe65,a33f2c379fdcd470a211d6f38b2cb70741dca44b,0,python,223.9,0,feature/ui,0,0,1,7,401,60,0.84,1,58,2,1,1,0,0,1,1,0,2,3,0,0,1,0,23,5.46,71.9,18.1,success
build-0392,2024-01-08T15:05:00,pipe-6e09e,cb3c38bd2d6350c703096a08177d689162bc2c6a,5,ios,742.9,0,main,2,1,0,4,16,3,0.79,0,52,1,1,1,1,1,1,0,0,2,5,0,0,1,1,15,18.1,98.7,315.0,failed
build-0393,2024-01-08T12:11:00,pipe-e13b6,55d8666b711b2c080ac48e70e900bb291c337329,0,python,208.2,0,develop,1,0,2,8,623,263,0.91,0,58,2,1,1,1,0,0,1,0,2,3,0,0,1,0,12,5.53,79.2,13.5,running
build-0394,2024-01-08T02:38:00,pipe-dedea,3684a5831f30baee5ef0b3a43ddbe1767eaf0947,2,nodejs,73.2,1,feature/fix,0,0,0,4,63,15,0.9,0,127,0,1,0,0,0,0,0,0,2,1,0,1,0,0,2,2.39,28.9,54.2,running
build-0395,2024-01-08T09:19:00,pipe-ca4a5,8d416e53cae29a8861ff168e84c48a65bc128c10,0,python,51.2,0,hotfix/patch,3,0,0,3,83,19,0.52,0,56,1,1,1,0,0,1,0,0,1,3,0,0,0,0,9,1.2,45.4,28.7,failed
build-0396,2024-01-08T15:26:00,pipe-7c11f,40f7742e83c57c8d6a334b7e29d06728d4a9c768,5,ios,1993.4,0,feature/search,0,0,0,4,40,15,0.85,0,66,0,1,0,0,1,1,0,1,1,3,0,1,0,0,15,15.5,92.7,160.5,success
build-0397,2024-01-08T07:43:00,pipe-3f704,f787c023e46fa883d41f123f47c5a219b9024fbd,0,python,488.2,0,hotfix/patch,3,0,0,1,356,84,0.66,0,48,0,1,1,1,0,1,1,0,2,4,0,0,1,0,7,5.23,56.3,32.0,failed
build-0398,2024-01-08T14:54:00,pipe-02002,d2e407fcfec2bd034e69d7e88df9c219e8ae2ca6,0,python,319.4,0,main,2,1,0,37,446,118,0.84,0,43,13,1,1,1,0,1,0,0,2,4,1,0,1,0,14,4.97,61.1,25.4,running
build-0399,2024-01-08T14:34:00,pipe-3fa23,468fc2838419b14ec8d7f8f60d45617464795c02,3,react-native,1755.2,1,feature/ui,0,0,1,41,1038,326,0.68,0,199,11,1,1,0,0,0,0,0,2,2,0,0,1,0,14,10.83,68.5,52.8,skipped
build-0400,2024-01-08T09:23:00,pipe-fea2b,ddaa51c52132fb77db44397a411a9faa6fda3bb0,3,react-native,1782.5,0,release/v2.1.12,4,1,0,2,26,8,0.71,1,184,0,1,1,1,1,1,0,0,3,5,0,0,1,0,9,15.07,99.3,101.9,skipped
build-0401,2024-01-09T09:24:00,pipe-b2e0b,e1a832ca75bf86766021371a3b18209c29d327dd,1,java,1846.7,0,feature/perf,0,0,2,5,47,21,0.91,0,90,0,1,1,0,0,0,1,0,1,2,0,0,0,0,9,6.99,75.5,53.6,running
build-0402,2024-01-09T11:58:00,pipe-d199d,982fa47c3f7817da31cb68da213249de866175c4,3,react-native,2176.3,1,develop,1,0,1,66,1298,467,0.69,1,157,0,1,0,0,0,1,0,0,1,2,0,0,1,1,11,6.78,82.2,49.7,skipped
build-0403,2024-01-09T12:28:00,pipe-f8925,cddd28b7d2f3d1fdb80ae988cc563ff132c8f5d6,0,python,324.6,0,feature/db,0,1,2,3,8,1,0.67,0,43,0,1,0,0,0,1,1,0,2,2,1,0,1,0,12,5.83,63.0,26.3,skipped
build-0404,2024-01-09T13:30:00,pipe-e9862,866d1b8f3c09e340d16a809cd3baa8a7de7a52bf,1,java,335.7,0,feature/payment,0,0,2,58,358,175,0.79,0,80,17,1,1,0,1,1,1,0,1,4,1,0,0,0,13,5.51,82.8,68.3,skipped
build-0405,2024-01-09T10:28:00,pipe-015f3,eebe60b6ce3dbfd16f636f150a8fa7bb249d086c,5,ios,1092.9,0,main,2,1,2,53,1083,497,0.83,0,43,17,1,1,1,0,1,0,0,2,4,1,0,1,1,10,16.13,95.2,134.9,skipped
build-0406,2024-01-09T13:07:00,pipe-ccf5a,127b3c466619f954fe001f91aff5024ebf887b43,1,java,1604.7,1,master,2,1,2,58,281,86,0.53,0,84,18,1,1,0,0,1,0,0,3,3,1,0,1,0,13,5.67,76.0,44.8,running
build-0407,2024-01-09T13:55:00,pipe-600d1,83bf8ff762cf482f731722bb65d7bbb850b10db0,0,python,275.8,0,main,2,1,0,1,262,105,0.77,0,40,0,1,1,1,0,1,0,0,2,4,0,0,1,0,13,3.52,66.7,35.6,success
build-0408,2024-01-09T09:20:00,pipe-e2625,5c21135ebee64a4d72b899cf5c1609b2e71519f2,1,java,652.2,0,feature/analytics,0,0,0,4,48,17,0.74,1,93,0,1,0,0,0,0,0,0,1,1,0,0,1,0,9,3.53,46.4,10.0,skipped
build-0409,2024-01-09T16:25:00,pipe-51ab3,ca924e89193eb397dee8a255b86ddca6332719d5,4,android,4645.0,1,master,2,1,1,54,1606,627,0.6,0,126,21,1,1,1,1,1,0,1,1,5,1,0,0,0,16,19.61,100.0,549.2,skipped
build-0410,2024-01-09T06:02:00,pipe-c43aa,a18d1a645ffa0d160eaf8bc591df3592a3033716,3,react-native,2927.5,0,feature/analytics,0,0,1,28,1274,383,0.89,1,169,6,1,1,0,1,0,0,1,1,3,0,0,1,0,6,13.84,89.4,85.8,failed
build-0411,2024-01-09T15:42:00,pipe-df3de,666162c209f1054a0ab505c851ae70ff240252dc,2,nodejs,568.1,0,develop,1,0,0,4,24,10,0.77,0,155,0,1,0,0,1,1,0,0,2,3,0,0,1,0,15,5.75,68.2,20.5,success
build-0412,2024-01-09T12:51:00,pipe-8bbcc,1c772785ca8b18fd5c5c0753de7e88a46a740666,3,react-native,163.4,0,develop,1,0,0,3,47,8,0.94,0,212,1,1,1,0,0,0,0,0,2,2,0,0,1,0,12,5.7,74.3,26.8,failed
build-0413,2024-01-09T04:49:00,pipe-adb69,84b69e189a1006cc5b52d5f445cc982b3b007e72,0,python,457.4,0,develop,1,0,2,1,76,31,0.74,0,60,0,1,1,1,1,0,0,0,2,4,0,0,1,1,4,2.66,79.5,48.1,running
build-0414,2024-01-09T10:12:00,pipe-41b11,20867234fd69fd1418c3e5124c4b93bcb2cf68f7,3,react-native,2653.6,0,feature/perf,0,0,0,50,48,4,0.65,1,242,16,1,1,1,0,0,0,0,2,3,0,0,1,0,10,10.61,76.0,51.0,skipped
build-0415,2024-01-09T16:28:00,pipe-df1c4,945d1718350d344b534c7a15e42b8a9bd123ec6d,3,react-native,2652.9,0,develop,1,0,0,2,89,16,0.64,0,172,0,1,1,0,1,1,1,0,1,4,0,0,0,0,16,9.74,78.9,90.9,success
build-0416,2024-01-09T14:30:00,pipe-060e6,d5f8a17d0b88cf4578f7ef2f62c0ec9ff83f1fd7,4,android,3745.3,0,feature/auth,0,0,0,2,20,9,0.83,0,129,0,1,1,1,1,1,0,0,1,5,0,0,1,0,14,12.1,77.1,69.2,success
build-0417,2024-01-09T12:02:00,pipe-3dc64,a9e30c32c5c2356404cdb9bae893df5b5588d47c,0,python,196.2,0,feature/perf,0,1,0,2,286,112,0.9,1,60,0,1,0,1,0,0,1,0,1,2,1,0,1,0,12,3.03,75.4,19.6,success
build-0418,2024-01-09T10:26:00,pipe-a7259,0716debdfea2706cd175fe2f9a746185fbc4a2aa,2,nodejs,303.6,0,feature/search,0,0,1,2,44,11,0.67,0,160,0,1,1,1,0,0,0,0,1,3,0,0,0,0,10,2.08,41.0,31.5,success
build-0419,2024-01-09T09:09:00,pipe-390f8,cfee8b94192fa42615c53423c9ecdc96669a32c1,3,react-native,558.7,1,release/v5.8.5,4,1,0,40,985,283,0.91,1,218,10,1,1,1,0,1,1,1,2,4,0,0,1,0,9,20.21,100.0,170.1,failed
build-0420,2024-01-09T10:02:00,pipe-3dca6,5b42c293aa8b8ce161339489d15e622515d3872d,3,react-native,2180.1,0,main,2,1,1,17,681,183,0.8,0,252,2,1,1,1,1,1,0,1,2,5,1,0,1,0,10,17.25,95.1,61.6,success
build-0421,2024-01-09T15:21:00,pipe-f2d78,113a8c1bb258bc7d636d415375b4a778f0a4eb02,4,android,157.4,0,develop,1,0,0,5,48,11,0.9,0,118,1,1,0,1,0,0,0,0,2,2,0,0,1,0,15,9.29,82.9,34.4,failed
build-0422,2024-01-09T22:09:00,pipe-49ded,b1b4c0c642a2c35a6aba1a833c0210e22e28caf3,1,java,99.6,0,hotfix/urgent,3,0,2,33,383,99,0.92,0,65,13,1,1,0,0,1,0,0,1,3,1,0,0,0,22,3.67,50.5,48.0,running
build-0423,2024-01-09T13:20:00,pipe-8027a,a2b76108fc6a6e1a24153f750125a52a2575eda4,0,python,187.7,0,feature/auth,0,0,0,13,290,34,0.94,0,46,0,1,0,0,0,1,1,0,1,2,0,0,1,0,13,4.57,62.6,16.2,success
build-0424,2024-01-09T16:09:00,pipe-8d547,e83a9cfb3111d21d0d9af1351bf3c9ee7de32492,0,python,133.2,0,develop,1,1,1,26,168,60,0.68,1,60,4,1,1,0,0,0,1,0,1,2,1,0,0,0,16,5.89,67.0,95.6,skipped
build-0425,2024-01-09T22:10:00,pipe-f6fcd,0ec0f38860fd0644d16cc6a63e4b5724e1c3e6ec,4,android,1704.6,0,develop,1,0,2,97,1874,727,0.89,0,72,38,1,1,0,0,0,0,1,1,2,0,0,1,0,22,15.07,91.3,66.3,running
build-0426,2024-01-09T11:17:00,pipe-10a2a,8335b38f7e90988364f4583436fd684133dbbc6e,3,react-native,2299.5,1,master,2,1,0,36,1492,586,0.91,0,179,12,1,1,0,0,1,0,1,2,3,0,0,1,0,11,14.96,94.5,94.7,success
build-0427,2024-01-09T14:25:00,pipe-9c195,5825ac7906f838f5608e0e1569ead401dfef6f62,0,python,307.3,0,feature/search,0,0,1,39,436,185,0.82,1,54,11,1,1,0,0,1,1,0,1,3,0,0,1,0,14,4.38,75.9,10.7,failed
build-0428,2024-01-09T16:25:00,pipe-ed5ab,ff0200aa273fa9bfe36b93e7fda58cd5600864eb,4,android,4549.6,1,feature/payment,0,0,1,32,576,160,0.52,0,129,7,1,1,0,1,1,0,1,2,4,0,0,1,0,16,25.75,83.8,180.7,skipped
build-0429,2024-01-09T11:58:00,pipe-70b6b,50151889b81d8645d970b7473600114b00773e96,4,android,2549.2,1,develop,1,0,1,4,30,6,0.82,0,118,1,1,1,0,0,0,0,1,1,2,0,0,1,0,11,26.84,97.3,77.5,running
build-0430,2024-01-09T15:09:00,pipe-cf455,8b17b6ffb4036d7425162845540a3e79e049a038,4,android,2843.6,1,develop,1,0,0,4,18,7,0.83,0,117,1,1,1,1,1,0,0,0,1,4,0,0,1,0,15,23.13,82.4,85.1,failed
build-0431,2024-01-09T06:57:00,pipe-d49e3,63bd878233a0032cdc1414b9e45f3fadcab3e319,1,java,1405.4,1,feature/perf,0,0,1,55,1072,356,0.78,0,102,20,1,1,1,0,1,1,0,2,4,0,0,1,0,6,8.27,89.5,77.7,success
build-0432,2024-01-09T14:28:00,pipe-06fc1,567a0dad6ed97e85f4b7eeb7f113d437220513e2,0,python,479.5,0,feature/mobile,0,0,0,3,96,36,0.94,0,41,0,1,0,0,0,0,1,0,2,1,0,0,1,0,14,3.81,75.1,16.0,running
build-0433,2024-01-09T11:26:00,pipe-0011d,b988264fb1d2a394d44e9d4f6f8ed35b986cfad2,3,react-native,164.1,0,main,2,1,0,77,1015,276,0.84,1,187,26,1,1,0,1,1,0,1,2,4,1,0,1,0,11,12.48,100.0,101.2,success
build-0434,2024-01-09T10:11:00,pipe-0d271,5df2f4e395779b5516e67f06b49736704e207cab,5,ios,2601.9,0,master,2,1,0,49,377,163,0.51,0,68,12,1,1,0,0,1,0,1,1,3,1,0,1,1,10,11.05,88.4,134.3,failed
build-0435,2024-01-09T08:11:00,pipe-935f4,476eb9085ac3fd7dc362bc37eed89c7e1d7b1c62,3,react-native,830.8,1,feature/search,0,0,0,8,1408,350,0.58,0,203,1,1,1,1,1,0,1,1,1,4,0,0,1,0,8,17.76,75.6,232.1,success
build-0436,2024-01-09T11:21:00,pipe-6f804,1d11fdb849768b03667815f91b7de639cead38de,4,android,4881.3,1,feature/api,0,0,1,16,1663,787,0.92,1,110,5,1,1,1,1,1,0,0,1,5,0,0,1,0,11,14.99,77.3,62.1,failed
build-0437,2024-01-09T13:18:00,pipe-f405f,2ca817b8c77ef681f5c1517589781bc29cebfffc,1,java,1578.9,0,feature/mobile,0,0,0,54,212,93,0.54,0,99,17,1,1,1,0,1,0,0,2,4,1,1,0,0,13,8.53,75.7,103.2,running
build-0438,2024-01-09T13:34:00,pipe-d8fc6,1f6511a5726aae7524eb012c3d586b4d072e5be6,5,ios,1522.3,0,hotfix/patch,3,0,1,5,100,46,0.74,0,68,1,1,1,0,1,0,0,1,1,3,0,0,1,0,13,8.47,77.6,41.3,success
build-0439,2024-01-09T07:38:00,pipe-ac919,5997d4602e80b8d10f13005756480f675406656f,1,java,1706.0,0,release/v4.8.16,4,1,1,5,6,0,0.67,0,61,1,1,1,1,0,1,0,0,1,4,1,1,0,1,7,9.95,100.0,404.0,failed
build-0440,2024-01-09T10:07:00,pipe-61c70,a7b3290309e255046f2b7e8970ba574a99ecbb7d,1,java,874.5,0,develop,1,0,2,53,1009,203,0.5,0,58,20,1,1,0,0,0,0,0,1,2,0,0,1,0,10,3.39,70.7,11.2,failed
